"product_handle","product_id","rating","author","body","created_at","photo_url","verified_purchase","reply","replied_at"
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Emilia C.","The chair feels great to sit in. The mesh gives you support without feeling too soft, and the backrest feels comfortable when I change positions throughout the day. Really happy with it.","2026-06-11","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Madelyn F.","Really comfortable chair. The mesh has a nice supportive feel and stays breathable even after sitting for several hours. Definitely a big upgrade from my previous chair.","2026-06-11","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/a50b28b2-40ea-4894-8f5f-274a2035d478.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Elena T.","Good solid chair. The mesh back keeps it breathable and the cushion makes the seat very comfortable.","2026-06-09","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/0d21e465-7dec-4844-be74-51c94ff038f1.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Cooper C.","Really good chair for the price. Assembly was straightforward and the finished chair looks even better in person. My wife and I both use it occasionally and it feels comfortable for both of us. The padded seat is supportive and the mesh back feels much cooler than our old fully upholstered chair. Great value.","2026-06-09","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/62d6be18-2b95-4955-96d6-e3a63652bc33.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Zachary C.","I work from home and also spend a fair amount of time at my computer after work. The B100-SE has been comfortable for both. The seat cushion feels supportive even after a few hours and I really appreciate the breathable back. It feels much more like a proper office chair than the recliner-style chair I used before.","2026-06-09","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/f408e3d7-50cc-4631-93bd-8c163533249e.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Kayla H.","I have owned Sihoo chairs before and bought two B100-SE chairs for our home this time, one for my office and one for my wife. We both really like the cushioned seat. It feels comfortable right away and the back support makes it easy to sit upright while working. Assembly was straightforward and both chairs feel very solid.","2026-06-09","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/5fa4a780-960c-46aa-8043-9a375e73768c.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/1e867248-dc95-4f35-ba47-886b0fbee6b7.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/10983be2-43b5-4d15-91a1-82482fd41bad.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Audrey M.","I am about 220 lbs and spend a lot of time at my desk for both work and gaming. I have had this chair for over a month now and it has been great. Comfortable, supportive, and surprisingly sturdy.","2026-06-07","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/75fb244d-afa1-4ac5-9c28-cc9cc84346fc.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Tyler B.","I bought this for my home office and it has been a great upgrade. The mesh feels supportive, the backrest is comfortable, and the chair has a clean design that does not take over the room. I use it almost every day.","2026-06-06","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/17ba78b3-bdec-4732-ac00-b3f45998a9a7.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Spencer S.","Excellent ergonomic chair for the price. Very comfortable and supportive for everyday use. The mesh is especially nice during warmer days because it stays breathable even after sitting for several hours. Great purchase.","2026-06-05","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/e874f75e-1103-42cf-97f1-3df21cd5994d.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/993d47ab-aac5-499c-8345-6faca226ccb6.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/43afc864-6851-42d6-8321-73fe743b8fe1.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Michael M.","Took a little time to assemble but nothing difficult. Once finished, the chair felt very sturdy and stable.","2026-05-31","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","James S.","Great chair. Comfortable and easy to adjust. Very happy with it.","2026-05-29","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Karen M.","I was considering much more expensive options, but I am glad I found this one. It offers excellent comfort and feels durable. After several weeks of daily use, there are no noises and nothing feels loose.","2026-05-25","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Thomas T.","Nice chair.","2026-05-23","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Mary J.","Excellent value for the money. I work from home every day and my back feels much better after switching to this chair.","2026-05-23","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Elizabeth M.","Comfortable and quiet. No squeaks so far.","2026-05-23","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","John W.","Setup was straightforward and took me about half an hour. The instructions are mostly clear and all the parts were packed neatly. The mesh back keeps me cool and the lumbar support feels natural.","2026-05-22","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","David H.","The packaging was excellent and every part arrived in perfect condition. Assembly took about 40 minutes by myself. The lumbar support is noticeable and helps me sit with better posture. Overall, this chair feels much more expensive than it actually is.","2026-05-22","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Barbara L.","Good support and smooth wheels.","2026-05-21","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Richard G.","I am around 210 lbs and this chair supports me very well. It feels solid and balanced, and I never feel like I am sinking into the seat.","2026-05-18","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Christopher L.","Great quality.","2026-05-17","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Linda D.","Best purchase this year.","2026-05-17","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Joseph A.","Very impressed. Comfortable seat and great back support.","2026-05-17","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Jessica T.","The breathable mesh was one of the reasons I chose this chair, and it did not disappoint. Even after several hours of work, I do not feel hot or uncomfortable. The recline is smooth and the headrest gives enough support when leaning back.","2026-05-14","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","William R.","I spend around 8 to 10 hours at my desk every day. Since switching to the B100, I have noticed much less fatigue in my lower back and shoulders. The mesh backrest also helps during warm weather.","2026-05-14","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/96673566-adf8-4cc8-a075-e9ebfcd39a98.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Nancy P.","Assembly was easier than expected. Most of the process can be done alone, although having a second person might speed things up. Once assembled, the chair feels stable and comfortable for long hours.","2026-05-12","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Sarah M.","Customer support deserves praise. I had a minor issue with a screw and received a response very quickly. Everything was handled professionally and I felt well taken care of.","2026-05-10","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Robert J.","I was hesitant because there are so many chairs online, but this one exceeded my expectations. The seat is supportive without being too hard, and the headrest is perfect for quick breaks during the day.","2026-05-10","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Jennifer G.","Love the flip-up armrests. They let me slide the chair under my desk when I am finished working.","2026-05-09","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Daniel T.","I use this chair every day for work and gaming. Usually I spend around 9 hours sitting, and I have noticed a huge difference compared with my old chair. The seat does not create pressure points, and the headrest is comfortable when reclining. The wheels move smoothly, and I appreciate that the chair does not squeak. It feels like a well-designed chair that focuses on comfort rather than flashy features.","2026-05-06","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/09e742d9-0195-4c16-acc8-af350386bc79.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Lisa W.","Honestly one of the most comfortable office chairs I have owned. I was looking for something breathable and supportive without spending a fortune, and this chair delivered exactly that. Assembly took around 35 minutes, and everything fit together nicely. The lumbar support adapts well to my back, and I really like how the seat stays comfortable even after a full day of work. I have used it daily for over a month and everything still feels solid. Definitely recommended.","2026-05-05","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/98f581ff-1d60-4a82-a22e-07e07598775b.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","3","TurboPulse","The instructions for assembly are rough and a bit difficult to understand.
The roller attachment on the leg was stiff, so it was a bit difficult.","2026-05-05","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Chase O.","There was a shortage of parts for the left armrest.
After 1 weeks of waiting, the parts finally arrived.
The seller's response is also made in China.","2026-05-04","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/b9338b1e-28d2-45a7-bbf9-3185fd8ace3d.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Charles J.","The flip-up armrests are surprisingly useful. I play guitar in the evenings and they give me more room than traditional armrests.","2026-05-04","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","NitroDash","Assembled in about thirty minutes, this chair is simple to assemble thanks to clear instructions and well-identified parts. Once in place, it is comfortable on a daily basis, with good back support and significant lumbar support. The liftable armrests are practical to adapt to the workspace. The chair rolls well and stays stable. The only point is that the settings remain quite basic, and therefore less suitable if you are looking for very advanced ergonomics. Good choice for classic office use.","2026-05-03","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/2a009493-c0d1-46ad-a3b8-816caa791931.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/0892d70b-af7f-4e02-9891-4c773bd25ae0.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/cb7720da-791c-4336-b0d2-f20e2ae602a7.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Susan W.","I bought this for my home office and ended up ordering another one for my wife. We both love it.","2026-05-01","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","3","Matthew H.","The chair is comfortable and the lumbar support works well, but assembly took longer than expected because the instructions were a bit confusing. The armrests are also firmer than I prefer and have limited adjustment. Overall, it is a decent chair and does the job, but there is room for improvement.","2026-05-01","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","VortexRush","Simply put, it's awesome! I'm glad I bought the SIHOO B100.
There are no number labels for parts during assembly, so there was no problem if I looked closely at the instructions to make sure I didn't make a mistake.
It takes about 40 minutes to assemble. Japanese is not described in the manual, so it is necessary to judge by pictures.

Please note the following:
?The difference in length of the bolt and the shape of the head ?Push the round part of the armrest from the inside to remove it ?The armrest has a recess inward ?The manual includes a model with a footrest ?The box that arrives is big and heavy enough
for humans to put in, so be careful if you carry it to the 2nd floor or if you don't have strength.","2026-05-01","","TRUE","",""
